"","Platform","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","UniProt","Count","GeneRatio2","BgRatio2","Enriched"
"285","Olink","GO:0061458","Reproductive system development","85/2792","102/4011",0.833333333333333,1.19717048710602,3.05237016886839,0.00101691789127796,0.0233104214244728,0.019784022884825,"P35221/P48436/P98164/Q14151/O15240/P51460/Q07817/P31371/P23771/P07992/P47928/O43903/Q96NB3/P61812/P10415/Q6NUJ1/P03372/Q96EB6/P06401/P36897/Q15465/Q9UHI8/P06213/P09529/P12821/P36955/P01024/P37058/O75534/P01225/P21754/P20042/P98161/P07093/P07602/P17676/P36952/Q15831/Q13444/P22004/P16234/Q06418/P18827/Q9Y5K6/P41159/P21583/P00797/P42574/P46531/Q9HD89/P24821/P30530/P10721/P00441/P03950/Q4LE39/P29474/Q07812/O94813/O14944/Q02790/P02771/Q8N474/P12644/Q9HCK4/P01215/P01229/O43524/P51692/Q9Y653/P56159/P21802/P35968/P12931/P01583/P42575/P23582/P26022/P50591/O15455/Q96SB3/P15692/Q12866/P46109/P19883",85,0.0304441260744986,0.0254300673148841,"Olink"
"286","Olink","GO:0050921","Positive regulation of chemotaxis","75/2792","89/4011",0.842696629213483,1.21062184089373,3.0406935538963,0.00104133684946437,0.0237249953010347,0.0201358800611496,"Q9HCY8/O60469/Q07021/Q13277/O43889/P84022/Q9UH65/Q14511/Q9UIK4/O43320/P49765/P17301/P07333/Q9BZL6/P05305/P49593/P21246/O14793/P16234/P10145/P04792/P09619/P08581/P20160/Q14393/P05121/P18428/P35443/P08709/Q99969/P08887/O14786/P13501/Q6ZMJ4/O94813/P05231/O43557/O43927/Q99731/P04233/Q16288/P05067/Q13093/P55008/Q12846/P47992/P13521/P13726/P21741/P35968/P49767/Q5T4W7/P48061/Q13291/P09038/P80098/Q9Y258/P20783/P10147/P01137/Q6UXB2/Q14005/P15692/O43915/P49763/O00585/P13236/P02778/P09603/Q9H3U7/Q9NZC2/P01127/Q15109/Q99538/O00182",75,0.0268624641833811,0.0221889803041635,"Olink"
"287","Olink","GO:0051960","Regulation of nervous system development","143/2792","179/4011",0.798882681564246,1.1476785228346,3.05885679567095,0.00105687441653863,0.0237249953010347,0.0201358800611496,"O76039/Q96PV0/P35221/O75312/P23435/O14503/P55283/Q8NFZ4/O15350/Q86WK6/Q8N2Q7/P63172/P98164/P20916/O60469/Q8N967/Q9BQT9/Q5VV43/P46937/P11137/Q587J8/Q13127/P47928/O60603/Q8TEW0/P20702/Q9Y4G8/P01266/P36873/Q02750/P53990/Q16665/Q96PX8/Q15465/Q9H3T2/Q16643/P49757/Q8NEU8/Q9NS98/P54764/Q8N0X7/P12821/P00734/P61769/P36955/P02751/Q9NZJ5/O00327/Q9NR61/P07355/P23471/P07093/P23560/Q6IBS0/P01375/Q15831/P21246/Q9H5Y7/Q16620/P21980/P40189/P16112/Q9ULL4/Q9UBU3/Q13275/P19971/P01130/O75326/Q13332/P46531/O15031/P00533/P10451/P12830/P10721/P05556/O14786/P60484/Q6ZMJ4/P15018/P10636/O94813/P07196/O94985/Q9UPY6/Q6UXK2/P05231/Q8NBI3/O43155/Q92752/O60242/P78423/Q96GW7/Q9HCK4/Q92854/P13611/P01178/P04216/O75509/O14594/P57087/Q96B86/O94907/P05067/P35442/O43278/Q9NPH3/P20333/P04637/Q06787/Q9Y639/P14136/Q9UQB8/P08473/P07948/Q86SJ2/Q8IXJ6/Q9H156/Q9BZR6/Q2VWP7/P32004/P21741/P49767/O00548/P01584/O95760/Q6UXK5/P48061/P01579/P09038/P01374/Q9HCM2/P01137/P15692/Q9H4D0/P51671/P53634/O76096/Q9NZC2/Q9Y6N7/Q4KMG0/Q14118/O00468",143,0.0512177650429799,0.0446272749937671,"Olink"
"288","Olink","GO:0051050","Positive regulation of transport","282/2792","368/4011",0.766304347826087,1.1008763392301,3.07263998360825,0.00105814076385898,0.0237249953010347,0.0201358800611496,"O75312/Q9NY72/P60880/Q96Q89/Q15042/P52179/Q9Y6U3/Q99653/Q12774/Q8NFZ4/O15083/Q86WK6/Q12809/Q8N2Q7/Q9ULU8/Q5VT99/Q14184/P11229/P61266/P50897/O60939/P09683/P01270/Q9BX66/Q9UQ16/Q5T848/O95295/P54284/P31751/P61764/Q9H4X1/Q5SW96/Q16625/P21579/P62760/Q8WYQ3/P11137/O75146/P18848/P06493/O43889/Q7Z460/Q9UK41/O15078/O60603/Q14204/P31785/Q8WUD1/Q9GZZ8/P20807/O75351/P61812/P84022/P54652/Q92783/Q13443/P62330/Q16665/O00206/Q09472/Q96EB6/P61328/O00401/Q9NY59/Q9NQ66/P16671/Q15465/Q96PU5/P48546/Q5T2W1/Q9BV40/P06213/P17301/P22303/Q8NEU8/P04083/P09529/O14745/P37840/Q6FHJ7/P02652/O00602/P27169/P02765/P00734/P61769/P02649/P10909/Q96IY4/Q15848/P11226/P02647/P01024/P02787/P27918/P02671/P54709/P08913/P49755/O00291/P55011/P33121/Q86UW2/Q8WZ42/P16066/P14415/P05026/Q8NET8/Q9BV94/P12270/Q9NYX4/Q01484/O94766/Q13563/P35609/Q14643/P11532/P05305/Q9NZN3/P07355/P07492/P21754/Q8IWT1/Q24JP5/P09681/Q9BQS7/Q96C24/P05413/O00194/P08575/P02818/Q96NZ9/P11279/P16860/P61978/P17676/P01375/Q15831/Q9BYF1/P22004/Q6PJW8/P10644/P18827/P19022/Q9UBU3/Q9Y5K6/O95544/P41159/A6NI73/P35247/P31431/P01241/Q8NBP7/P55058/P23141/P04054/P09619/P17931/P16581/P78324/Q12860/P20160/P05107/Q14393/P00533/P10451/Q9HD89/P05121/P12830/P30530/Q9BXJ1/P05556/P08571/Q15485/P00441/P12318/P03950/P06681/P13501/P09769/Q02643/Q07812/P39905/P29475/O14523/Q13426/P63098/P38484/O95817/P78423/P08962/O15496/P13500/P22223/P52823/P15311/P17405/Q99731/P01236/P78325/O14625/P01178/P04216/P25774/P05067/P11215/P14174/P00995/Q8N6Q3/P07108/P00918/Q8N149/Q99497/P22307/O14964/P35813/P41586/Q7Z434/P31994/Q06787/Q9BSW2/P06850/P01275/Q9NX58/P00519/Q07954/O00233/P28907/Q12846/O60825/P47992/Q9NSA1/O43715/P98082/Q8TDQ1/P20138/P12931/P49767/O00548/P05112/P01584/P35225/O43707/P14784/Q96DB9/P48061/P01583/P01579/Q13261/Q92609/P52564/P11274/P40933/P26022/P24394/P20783/O14788/P10147/P01137/P35613/Q9BXN2/Q9Y6Q6/O95971/P14317/P15692/Q12866/P48023/Q07325/P47712/O00585/P25116/P13236/P02778/P01133/O95750/P22466/Q9NZC2/O00241/Q15389/P01127/Q9UII2/Q16651",282,0.101002865329513,0.0917476938419347,"Olink"
"289","Olink","GO:0070482","Response to oxygen levels","110/2792","135/4011",0.814814814814815,1.17056669850366,3.0506844182743,0.00105964663510205,0.0237249953010347,0.0201358800611496,"Q99250/Q9H492/P63211/P48431/Q9H4X1/P18848/P01100/Q13127/O60603/P61812/P84022/P10415/Q16665/Q09472/Q96EB6/Q05329/Q92574/O60238/P55211/P49765/P17301/P54764/P01210/P08294/P12821/P04040/Q15848/P21817/P35228/P35520/Q14643/P36776/Q14457/P05305/O75348/Q12982/Q15063/P52789/P01375/P21964/Q13444/O14793/P41159/P00750/Q03167/P02144/P17813/Q9Y4L1/P42574/P46531/P25445/P02452/Q6EMK4/P02786/P08709/P98160/P19320/P03950/P27487/Q92597/P15336/P15018/P14625/P29475/P30519/Q9NQ88/P18031/Q8N474/P37023/P52823/P06733/P78325/P04179/P00749/O76061/Q13490/P04637/O43524/O95831/O94760/P28907/P38936/Q8IXJ6/Q16790/O15123/P35318/P21802/Q02763/P07237/P12931/P49767/P27540/P48061/P51617/P01583/Q12778/P01588/P23582/Q9GZT9/P01374/P01137/P00813/P15692/O43915/P49763/P30613/Q9BY76/Q9NZC2/Q15109/P07148",110,0.0393982808022923,0.0336574420344054,"Olink"
"290","Olink","GO:0032102","Negative regulation of response to external stimulus","169/2792","214/4011",0.789719626168224,1.13451483544439,3.0604466501832,0.00106616216829367,0.023732893121959,0.0201425831004067,"O43474/P26715/Q96PH6/P04062/Q15366/Q07021/O95467/P04439/Q6Y7W6/Q92859/P26718/Q5VV43/Q96KB5/Q86SQ0/Q7Z460/P23771/P78540/Q9HC57/Q9GZZ8/Q13287/Q92485/Q5VX71/Q9GZX6/P84022/P19075/Q6UXL0/Q9Y2X7/P52630/O75688/Q13976/P54764/Q6P589/P32119/P17927/P00734/P02649/Q96IY4/P07225/P00748/P01031/Q15848/P03952/P02776/P02647/P04196/P03951/P05155/P02743/P08697/P00747/P02671/P55011/P19838/P05305/P58107/P07355/P07093/P30046/P08575/P01375/P16234/Q06418/Q9UBU3/Q13275/P07204/P01130/P33151/P00750/Q06141/P01589/P48745/P15907/P78324/Q13332/P46531/P04085/P13686/P10451/Q8NHL6/Q12884/O75594/P05121/Q9BXJ1/P07359/P00441/P10646/O14786/P04070/P27487/P60484/P51452/P09769/P29474/O94813/Q15633/P09211/P50453/Q92752/O15496/P13500/Q9HCK4/O43927/Q96B86/P02749/P14174/Q6YHK3/P00749/Q8TDQ0/Q9Y279/P20333/Q9NQ38/Q8N149/P19438/P28799/Q7Z434/Q9P0V8/P31994/P25786/Q9UQQ2/P55008/P55789/Q9NX58/Q7Z5A7/P07947/P07948/Q9BZR6/P39900/P05089/O15123/P41271/P21741/Q02763/P21589/P09958/P12931/P13688/Q13651/P05112/O95760/P35225/P22301/P27540/Q8N6P7/Q03426/Q9Y2J8/Q16552/Q7Z739/P09874/P09038/P13747/P19474/Q96LC7/Q9UHC6/P11274/Q8TD46/P41217/P01137/Q6UXB2/Q13241/P00813/P14210/P29460/O76096/P29350/Q9NZC2/Q9Y6N7/P01127/Q03405/O00182",169,0.0605300859598854,0.0533532784841685,"Olink"
"291","Olink","GO:1901701","Cellular response to oxygen-containing compound","303/2792","397/4011",0.763224181360202,1.0964513579641,3.06363883688267,0.00109675599954221,0.024273605484121,0.020601496543125,"P35221/O43474/P43220/Q02641/P08908/Q9UKV0/Q8WTQ1/Q96PH6/Q9H492/Q86WK6/P48436/Q10571/P11229/Q9ULW2/O60218/Q9BX66/O43665/O95467/Q8IWQ3/P31751/P26718/P62760/P46937/Q15025/P55210/P07320/Q9NRY6/P12004/P06493/O15264/P01100/P29353/Q06609/P01112/O15164/P49662/O60603/Q9UHJ6/O15294/Q9Y4G8/Q15796/P21695/Q9GZZ8/Q6PKG0/O75460/P84022/Q15262/Q13443/O43653/P42081/O75781/P24530/Q16665/O00206/P03372/Q09472/Q96EB6/P62834/Q9UHA7/Q9NY59/Q9NQ66/P16671/P55211/Q9Y2X7/Q86UE4/Q9NZH8/P06730/Q02880/P06213/P17301/P10912/P22303/Q8NEU8/P54764/P09529/O14745/Q96A49/P01210/P0DML2/P32119/P10599/P08294/P22897/P12821/P02765/P01019/P04040/P61769/P06727/Q96IY4/Q15848/P36955/P02775/P02776/P48507/P08913/P04141/P10109/Q08499/P35228/Q07973/Q99707/P19838/P00966/P50461/Q13563/P35609/Q9Y5X3/Q14643/P36776/Q14457/P05305/P33681/Q96DC8/P61026/P30405/Q6IBS0/P02818/Q15063/P17174/P08670/P34998/P17516/P01375/P21964/O15354/Q13444/P40818/P22004/O14793/P08319/Q96A56/P16234/P21980/P10644/P10145/P51693/Q9UBU3/O95544/P41159/P06858/P42830/Q8IW75/P01241/Q9BUD6/P09467/Q8NBP7/P01130/P23141/P08833/Q76LX8/Q99988/P04054/P02144/P08581/Q8N423/P78324/Q14393/P00533/P10451/Q8NHL6/P02452/P05121/P59665/O95998/P12830/P18428/P07339/P24821/P30530/Q99969/P08174/P08571/P00441/P19320/P05362/Q8WTV0/Q6P1M0/Q8N2G4/P49023/P14625/P10636/P29474/Q02643/Q15043/P29466/O94813/O14523/P09211/Q13308/P16444/O95256/P18031/P05231/Q92932/Q9Y6Y9/Q06830/Q9NZQ7/O14618/P78423/Q8N474/P13500/P52823/Q9H446/P15311/P22894/O43927/O14625/P14207/P05067/P14174/Q15818/P08254/P00995/P05164/P14780/P04179/P00352/Q8TDQ0/P30043/P20333/P00918/Q8N149/Q99497/P01242/P46060/P31994/P04637/Q9UQB8/Q99683/P06850/P55789/P01275/O43524/Q9BQ51/P08069/P51692/P00519/O95831/Q07954/Q12846/P07949/P07947/P07948/O60763/Q9NSA1/Q9GZV9/P02760/Q16595/O43464/P21802/P12931/P13688/P15328/P01584/P22301/Q13007/P57771/O14904/Q04759/P30048/P51617/P01583/P32456/P09919/P09874/Q12933/Q12778/P80098/Q9C035/P52564/P45984/P11274/P24071/P23582/Q9NWZ3/P80162/P68106/P01137/Q9BXN2/Q96SB3/P30044/P30203/P14210/P29460/Q07325/P30613/P02778/P34896/P25942/Q9NZC2/Q8WU39/Q5KU26/P01127/P46109/P24387/Q15109/P09341/Q99538/Q14118/P07148/O00468/P19876",303,0.10852435530086,0.0989778110196958,"Olink"
"292","Olink","GO:0001659","Temperature homeostasis","50/2792","57/4011",0.87719298245614,1.2601794601116,2.99378180085182,0.0011449152528359,0.0251946779352632,0.0213832292334164,"P07954/O95467/Q9BQT9/P18848/Q8TCU4/O15294/Q14204/Q9NPJ3/P24530/Q9Y4C1/O00206/P16671/P22303/Q8NEU8/P09172/Q15848/P33121/Q16836/O00327/P17676/P01375/Q15831/P48357/Q9UBU3/P41159/P15090/P46531/P80188/Q01469/P01178/P00352/Q9NRA1/P08069/Q9NSA1/P05112/P01584/P35225/Q9Y478/P01583/Q12778/P52564/P40933/P24394/Q16698/O14788/Q9Y6Q6/P15692/Q13478/Q14116/Q16363",50,0.0179083094555874,0.0142109199700823,"Olink"
"293","Olink","GO:0070661","Leukocyte proliferation","148/2792","186/4011",0.795698924731183,1.1431047231722,3.02428531543151,0.00120072882338405,0.0260906099384724,0.0221436247205666,"Q9UKW4/P01270/P04062/P04439/Q9H6S1/Q03014/Q07817/Q12836/P15248/P07766/P78540/P49366/P10415/P42081/O00206/Q6UXL0/Q15465/P32927/P14902/Q9UGN4/O76074/P04083/P32119/P07333/P12821/P17927/P10909/P04141/Q14160/Q92835/P21754/P33681/P16410/P08575/P32971/P17676/Q05315/Q9H7M9/P10644/P40189/Q13158/P41218/Q14956/P41159/P21583/P35247/P31431/Q9NNX6/P01589/Q9Y275/P17931/P31146/Q8N423/P15907/P42574/Q8NHL6/P18065/P02786/P10721/P08174/P15529/P20023/P19320/P13501/Q6ZMJ4/Q07812/P09211/Q9Y6D9/P05231/O95727/P15509/O43557/Q9NZQ7/P78423/Q07011/P12644/Q10589/Q99731/P04233/Q10588/O75509/P14174/P16871/Q8TDQ0/Q9Y279/P20333/Q7Z7D3/P31994/P04637/P55008/P10747/P36888/Q9BQ51/P51692/P00519/P28907/P38936/P07948/O75144/P47992/P05089/P80075/P37173/P04626/P05112/P01584/O95760/Q8NHJ6/P35225/P22301/Q96P31/Q04759/P05113/Q96RJ3/P42701/P01583/Q13291/P55957/P01588/P13747/P13232/P40933/Q6UXB4/O14788/P32970/Q01344/P29965/P68106/P01137/P20273/P00813/P30203/P43489/P29460/Q5ZPR3/O43639/P11684/Q14116/O14836/P29350/P09603/P25942/P22466/Q9NZC2/Q8WU39/Q15109/O00182/Q92956",148,0.0530085959885387,0.0463724756918474,"Olink"
"294","Olink","GO:2000145","Regulation of cell motility","365/2792","483/4011",0.755693581780538,1.08563286408372,3.03653147638446,0.00121722433657486,0.0260906099384724,0.0221436247205666,"P35221/O43474/Q96Q89/Q9UKV0/Q9HCM4/P48436/P60763/P10301/Q9BY14/P35556/Q9HCY8/Q07021/P31751/Q9H4X1/P26718/Q15256/P51460/Q8WW22/Q8N4C8/Q86SQ0/O43889/Q13017/Q7Z460/P31371/P23771/P21781/P01112/P59282/Q9H2G2/P19526/O15294/Q9ULD2/P20702/Q9Y4G8/Q9Y2J4/P61812/P84022/Q9Y3L3/P10415/Q15262/Q9UH65/Q13443/Q6UWK7/P62330/Q16665/O00206/Q96EB6/P10767/Q6UXZ4/Q9NP95/O00401/O95429/Q9NY59/Q9NQ66/P36897/Q14511/Q9UIK4/Q15465/Q9UHI8/Q9H3T2/O43320/P11487/P49765/P06213/P49757/P17301/Q02952/Q4VCS5/O95393/Q9UGN4/Q9BX67/Q8NEU8/Q9NS98/Q8N8U9/P04083/Q13976/P54764/O14745/Q0ZGT2/P06744/P07333/P00742/P12821/P01019/P02649/Q9Y5Y7/Q16610/P01031/P05090/Q15848/P36955/P04196/P02787/P00747/P02751/P25391/P08913/P04141/P14415/Q9BZL6/P05305/Q8WZ75/P01225/O95980/Q5GAN6/P58107/Q9NR61/P21754/P07942/P08138/P49593/P07093/P40199/P30046/P02461/P08575/P55000/Q15063/Q9UQP3/Q9NRD8/P01375/P62736/P21246/O95684/P09237/P07585/Q13444/P09668/O14793/Q96A56/P31949/Q9H7M9/P16234/Q13043/Q13158/P10145/Q9ULL4/O75340/Q969P0/Q14956/Q13275/P21583/Q9UK05/Q07108/P31431/P09601/P04792/P33151/Q99988/Q03167/P55808/P09619/P08581/Q9H2A7/O75326/P17931/P31146/P17813/Q13822/P16581/P48745/P35590/P46531/P04085/O15031/Q14393/P00533/Q16663/O15467/P02452/P42785/P05121/P43121/P12830/P18428/P24821/P35443/P10721/P08709/Q99969/P05556/P16109/P07359/P08887/O14786/P55774/P17936/Q16627/P27487/Q9Y5C1/P05362/P13501/P01033/P60484/Q4LE39/Q8WTV0/Q6ZMJ4/P13385/P51452/P09769/P29474/Q9Y6E0/Q9UK53/P13647/O94813/P16444/P18031/P05231/O43155/P08134/O43557/Q92752/Q9NZQ7/P78423/Q8N474/P12644/P37023/P13500/P52823/Q92854/O43927/Q10589/Q99731/P12429/P78325/P04233/P04216/Q10588/Q16288/P57087/P01215/P05067/P02749/P14174/O60462/P08254/P30740/P14780/Q13093/P22105/P14209/P04179/P14778/P63313/Q99972/Q8TCZ2/P00749/P20827/P16284/P08648/P28799/Q92982/Q9H4P4/Q9NRA1/Q9Y243/Q9P0V8/O95786/P55008/O14713/O43524/P08069/P00519/Q07954/Q9Y653/P17948/Q7Z5A7/Q12846/Q9C0C4/P15848/P29317/P07949/P07948/O00592/O00622/Q02742/P47992/Q9NSA1/Q9GZV9/Q14790/P06756/P98082/P13726/O95388/P09758/O15123/Q99075/P80075/P41271/P21741/P35916/P37173/Q02763/P35968/Q14512/Q15303/P09486/P12931/P49767/P13688/P05112/P01584/O95760/O43707/Q13007/P48061/Q9Y2J8/O43597/Q7Z739/P42768/P01583/P12034/P01579/Q13291/P09038/Q7L8A9/P80098/P23229/Q9Y258/P11274/Q9NRJ3/P20783/Q8TD46/Q9HCM2/P28827/P41217/P10147/P01137/Q6UXB2/P35613/Q9BXN2/P00813/P15692/Q99616/P14210/O43915/P51671/P78556/P49763/O15444/P21709/O00585/P25116/P55773/P13236/P02778/P01133/O95750/P09603/O43291/P25942/Q9H3U7/Q9NZC2/Q9Y6N7/Q15389/P01127/P46109/Q92583/Q15109/O00626/Q16363/O00175/Q99538/Q14118/O00182/Q92956",365,0.130730659025788,0.120418848167539,"Olink"
"295","Olink","GO:0072001","Renal system development","103/2792","126/4011",0.817460317460317,1.17436723973257,3.00941924625928,0.00122406720514318,0.0260906099384724,0.0221436247205666,"O75631/P05549/O15350/P48436/P63010/P52799/P98164/Q8IY31/P46937/P23771/O15078/P49454/P53420/P78540/Q15796/P61812/P84022/P10415/O43312/P24530/P10070/Q9NP85/Q92574/P36897/Q15465/Q9UHI8/P55211/O60500/O95393/Q8N8U9/P54764/P12821/P01019/P04040/Q15848/P36955/O43734/Q07075/P00966/Q13563/P05305/P98161/Q04721/P62736/P21964/Q8TE57/P22004/P09668/P46379/P16234/Q13158/P18827/Q9Y5K6/P00797/P02462/P20711/P31431/Q8NBP7/P07911/Q9UM47/P09619/P46531/P04085/P14543/P08887/O14786/P15018/Q07812/P39905/O94813/Q13308/Q8N474/P12644/Q9HCK4/P28906/P14780/P16284/Q7LG56/Q15797/Q9Y5V3/Q05516/P15121/Q9Y662/P05937/P08473/P07949/Q99717/O00592/Q02742/P09758/P56159/O15123/P21802/Q02763/Q15303/O00548/P09038/P01137/P15692/O75462/Q15389/P01127/P16422",103,0.03689111747851,0.031413612565445,"Olink"
"296","Olink","GO:0045944","Positive regulation of transcription by rna polymerase ii","185/2792","236/4011",0.783898305084746,1.12615189888786,3.02286920316744,0.00122706147620032,0.0260906099384724,0.0221436247205666,"O43474/P05549/Q99856/O15350/Q16520/P48436/P20823/Q16650/P01270/P48431/Q96JB5/P08651/Q8WVC0/Q6ZVN8/Q9H4X1/Q03014/P46937/Q15025/P18848/O43889/P17980/Q9NS37/P23771/P01100/P07992/Q9H293/Q13127/Q00653/P42681/P01112/Q6N021/P47928/O60603/O15294/P78317/Q15796/P84022/O00203/Q16665/Q9Y4C1/O00206/P10070/P03372/Q09472/Q96EB6/Q9UPW0/P25490/P49715/P06401/Q01201/O00401/Q12888/Q15465/O94916/P52630/P02776/P08697/Q9Y2W1/Q13503/Q15059/Q10587/P23511/Q9BZL6/P19838/O00327/P50461/Q13563/Q9BTK6/Q99807/P05305/P01225/P07355/P01189/Q969H8/P98161/P29692/Q9NRR1/P32971/Q04721/P61978/P17676/O43186/P01375/Q13105/P07585/P22004/Q13158/Q9UK05/P04054/Q9UM47/P08581/P17813/P46531/P00533/Q8NHL6/P53539/P51531/P15336/Q4LE39/P15018/P39905/P29475/P61244/P63098/Q86WV1/P05231/Q96IU4/O00308/P06748/P78423/P12644/P37023/Q96B86/P01215/P05067/P19438/Q99497/Q15797/Q7Z434/Q05516/O60907/O95786/P43490/P04637/Q9BUE0/Q01543/P10747/O14713/O43524/P51692/P00519/P07947/Q99717/O00622/Q8IXJ6/Q9P1Z2/O43715/P98082/P27695/P39900/P51858/O14974/P21802/O00548/P63241/P05412/P05112/P01584/O95760/P35225/P22301/P27540/O43707/P20809/Q96PD4/Q16552/Q12968/P42768/P01583/P09919/P09874/P09038/O14867/Q12778/P23229/O75475/Q9Y6K9/O95644/Q9GZT9/P13725/O14788/O15455/P01137/P14317/P15692/P14210/O43639/Q14116/P02778/P25942/P22466/P16422/Q4KMG0/O95633/O00468",185,0.0662607449856734,0.0588381949638494,"Olink"
"297","Olink","GO:0048608","Reproductive structure development","84/2792","101/4011",0.831683168316832,1.19479985247808,3.00046781309186,0.00123371344204767,0.0260906099384724,0.0221436247205666,"P35221/P48436/P98164/Q14151/O15240/P51460/Q07817/P31371/P23771/P07992/P47928/O43903/Q96NB3/P61812/P10415/Q6NUJ1/P03372/Q96EB6/P06401/P36897/Q15465/Q9UHI8/P06213/P09529/P12821/P36955/P01024/P37058/O75534/P01225/P21754/P20042/P98161/P07093/P07602/P17676/P36952/Q15831/Q13444/P22004/P16234/Q06418/P18827/Q9Y5K6/P41159/P21583/P00797/P42574/P46531/Q9HD89/P24821/P30530/P10721/P00441/P03950/Q4LE39/P29474/Q07812/O94813/O14944/Q02790/P02771/Q8N474/P12644/Q9HCK4/P01215/P01229/O43524/P51692/Q9Y653/P56159/P21802/P35968/P12931/P01583/P42575/P23582/P26022/P50591/O15455/P15692/Q12866/P46109/P19883",84,0.0300859598853868,0.025180752929444,"Olink"
"298","Olink","GO:0046661","Male sex differentiation","42/2792","47/4011",0.893617021276596,1.28377430957752,2.96130556142954,0.00123982903628679,0.0260906099384724,0.0221436247205666,"P35221/P48436/P98164/Q14151/P51460/Q07817/P31371/P23771/P07992/P61812/P10415/P03372/P36897/Q15465/P06213/P09529/P12821/P37058/O75534/P01225/P20042/Q13444/P22004/P16234/P18827/Q9Y5K6/P21583/P00797/P10721/Q4LE39/Q07812/Q02790/Q8N474/P01229/P51692/Q9Y653/Q99717/P56159/P01583/P50591/O15455/P46109",42,0.0150429799426934,0.0117177761156819,"Olink"
"299","Olink","GO:0120161","Regulation of cold-induced thermogenesis","42/2792","47/4011",0.893617021276596,1.28377430957752,2.96130556142954,0.00123982903628679,0.0260906099384724,0.0221436247205666,"P07954/O95467/P18848/Q8TCU4/O15294/Q14204/Q9NPJ3/Q9Y4C1/O00206/P16671/P22303/Q8NEU8/P09172/Q15848/P33121/Q16836/O00327/P17676/Q15831/P48357/Q9UBU3/P41159/P15090/P46531/P80188/Q01469/P01178/P00352/Q9NRA1/P08069/Q9NSA1/P05112/P35225/Q9Y478/P52564/P40933/P24394/Q16698/P15692/Q13478/Q14116/Q16363",42,0.0150429799426934,0.0117177761156819,"Olink"
"300","Olink","GO:2000106","Regulation of leukocyte apoptotic process","42/2792","47/4011",0.893617021276596,1.28377430957752,2.96130556142954,0.00123982903628679,0.0260906099384724,0.0221436247205666,"Q07817/Q8ND71/Q9Y4G8/P78540/P10415/Q16665/Q96EB6/P09693/P14902/P04083/Q9BZL6/Q13158/P21583/P17931/P15907/Q14393/Q8NHL6/P30530/P13501/Q07812/Q9NZQ7/P12644/Q99731/P78325/P04233/P14174/P20827/P16871/P04637/Q11201/P07948/Q15116/P26842/P22301/P48061/Q04759/P24071/P00813/P14317/Q12866/O00585/O00182",42,0.0150429799426934,0.0117177761156819,"Olink"
"301","Olink","GO:0048871","Multicellular organismal-level homeostasis","221/2792","285/4011",0.775438596491228,1.11399864273865,3.02154262951137,0.00124697041379554,0.0260982775191665,0.0221501323503155,"O95049/P07954/Q12774/Q8WXG9/P48436/P09683/P49069/P60763/P01270/P04062/Q96JB5/Q6ZVN8/O95467/Q6Y7W6/Q92859/O15240/Q16625/Q9H251/Q6UXV0/Q9BQT9/P46937/P18848/P23771/O95696/Q8TCU4/O15294/Q14204/Q96NB3/Q9GZZ8/Q8NG06/P10415/O00203/Q6UWK7/Q9NPJ3/P24530/Q16665/Q9Y4C1/O00206/Q96EB6/P49715/Q6UXL0/P16671/P98170/P22303/Q9BX67/Q02223/Q8NEU8/P04083/P32119/P06744/P07333/P09172/P61769/P02649/Q15848/P11226/P02787/P01011/O43734/P55011/P33121/P14415/Q16836/O00327/P11532/Q14160/P01225/Q12841/Q92835/P02458/Q9BQS7/Q8IZF2/P02730/Q9NRR1/Q02817/P02461/P02818/P17676/Q9UKL0/P01375/Q15831/P22004/P09668/P48357/Q6GTS8/Q13158/P19022/Q9UBU3/Q9Y5K6/P41159/P21583/P35247/P09601/P07911/P33151/P15090/Q99988/Q03167/P02144/P01589/Q96AP7/Q9Y275/P14555/P31146/P48745/P42574/P46531/P13686/P25445/P00533/P10451/P42785/P30530/P02786/P10721/Q07654/P05556/P00441/P80188/P49747/Q96JP9/Q6ZMC9/P29474/P30039/Q07812/Q9H3R2/P05231/O43557/Q06830/P02771/P01258/P12644/O15496/P22223/P28906/P78325/P04233/Q01469/P01178/P57087/P14174/Q9NZD4/P04179/P00352/P16284/P16871/Q9Y624/P04155/Q6NXT1/Q9NRA1/Q9NS15/P50749/Q9Y243/Q7L5Y9/Q9UQQ2/P15121/Q9NX58/O43524/P36888/P08069/P51692/P00519/Q9Y653/P28907/P07948/Q99717/Q9NSA1/Q02246/P35968/P21589/P12931/O00548/Q13651/Q9UHF4/P05112/P01584/P35225/P27540/Q9Y478/Q9Y3P8/Q16552/P01583/P18564/Q12778/P01588/P13232/P52564/P11274/P78310/P40933/P24071/Q03431/P24394/Q16698/O14788/P80162/P01137/Q04637/P35613/O43561/P30044/P00813/Q9Y6Q6/P14317/P15692/Q13478/Q12866/P25116/Q14116/O14836/P29279/P0DMV8/P09603/O00300/Q15389/O14773/Q9UII2/Q16363/O95866/O00182/Q03403",221,0.0791547277936963,0.0710545998504114,"Olink"
